site ,date,researcher,salinity,density,shore_type,year,search ,rhizo,liriopsis,gill_isopod,ovigerous,colonial_rhizo,2nd_dactyl,spp,shell_type,broken,shell_length,shell_width,shell_opening,date_my_format,note,lat,long
dunbar,2020-5-24,MA,10,4.33,inland,2020,2,no,no,no,no,,8.4,hirsutiusculus,nucella_lamellosa,,27.7,18.2,16.1,24-5-2020,,49.27304,-123.18337
dunbar,2020-5-24,MA,10,4.33,inland,2020,2,no,no,no,no,,5.4,hirsutiusculus,nucella_lamellosa,,19.6,11.6,13.9,24-5-2020,,49.27304,-123.18337
dunbar,2020-5-24,MA,10,4.33,inland,2020,2,no,no,no,no,,4.4,hirsutiusculus,none,NA,NA,NA,NA,24-5-2020,,49.27304,-123.18337
dunbar,2020-5-24,MA,10,4.33,inland,2020,2,no,no,no,no,,1.9,hirsutiusculus,littorina_scutulata,,6.8,5.7,5.9,24-5-2020,,49.27304,-123.18337
dunbar,2020-5-24,MA,10,4.33,inland,2020,2,no,no,no,no,,1.4,hirsutiusculus,nucella_lamellosa,,13.5,7.1,NA,24-5-2020,,49.27304,-123.18337
dunbar,2020-5-24,MA,10,4.33,inland,2020,2,no,no,no,no,,1.4,hirsutiusculus,littorina_scutulata,,7.9,5.3,3.8,24-5-2020,,49.27304,-123.18337
dunbar,2020-5-24,MA,10,4.33,inland,2020,2,NA,NA,NA,NA,,5.2,hirsutiusculus,nucella_lamellosa,,35,21.1,21.6,24-5-2020,,49.27304,-123.18337
dunbar,2020-5-24,MA,10,4.33,inland,2020,2,NA,NA,NA,NA,,4.9,hirsutiusculus,nucella_lamellosa,,28.9,17.4,15.9,24-5-2020,,49.27304,-123.18337
dunbar,2020-5-24,MA,10,4.33,inland,2020,3,NA,NA,NA,NA,,3.9,hirsutiusculus,nucella_lamellosa,,24.7,15.2,15.9,24-5-2020,,49.27304,-123.18337
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,3,no,no,no,no,,3.1,hirsutiusculus,littorina_scutulata,no,7.7,5.4,4,26-5-2020,"3, 4 ,5  mid high",49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,3,no,no,no,yes,,1.2,hirsutiusculus,littorina_scutulata,no,8.9,4.5,3.9,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,3,no,no,no,yes,,1,hirsutiusculus,littorina_scutulata,no,6.1,4.2,2.7,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,3,no,no,no,yes,,0.5,hirsutiusculus,littorina_scutulata,no,6.8,4.2,2.8,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,3,no,no,no,yes,,1.1,hirsutiusculus,littorina_scutulata,no,NA,NA,NA,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,3,no,no,no,yes,,1.5,hirsutiusculus,littorina_scutulata,no,4.9,4,3.2,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,3,no,no,no,yes,,1.1,hirsutiusculus,littorina_scutulata,no,5.8,3.7,NA,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,3,no,no,no,yes,,0.7,hirsutiusculus,littorina_scutulata,no,6.1,3.9,2.9,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,3,NA,NA,NA,NA,,NA,hirsutiusculus,D,no,5.7,3.4,2.5,26-5-2020,picture from site for shell ID,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,3,NA,NA,NA,NA,,NA,hirsutiusculus,littorina_scutulata,no,5.2,3.2,2.1,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,no,no,no,no,,3.4,hirsutiusculus,littorina_scutulata,NA,NA,NA,NA,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,no,no,no,no,,3,hirsutiusculus,littorina_scutulata,no,5.5,3.7,2.9,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,no,no,no,yes,,0.9,hirsutiusculus,littorina_scutulata,no,5.9,3.8,2.4,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,no,no,no,yes,,1.5,hirsutiusculus,NA,NA,NA,NA,NA,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,no,no,no,yes,,1.3,hirsutiusculus,littorina_scutulata,no,6.9,4.1,3.7,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,no,no,no,yes,,1.4,hirsutiusculus,littorina_scutulata,no,7.3,4.8,3.9,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,no,no,no,yes,,1.1,hirsutiusculus,littorina_scutulata,no,6.4,4.4,3,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,no,no,no,yes,,0.9,hirsutiusculus,littorina_scutulata,no,6.8,4.4,3.4,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,no,no,no,no,,1.7,hirsutiusculus,D,yes,7.3,5.8,4.2,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,yes,no,no,no,,1.1,hirsutiusculus,littorina_scutulata,no,6.1,3.9,NA,26-5-2020,IMMATURE,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,no,no,no,no,,0.9,hirsutiusculus,littorina_scutulata,no,5.3,3.4,2.5,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,NA,NA,NA,NA,,NA,NA,littorina_scutulata,no,9.5,5.4,4.1,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,NA,NA,NA,NA,,NA,hirsutiusculus,D,yes,8.1,NA,NA,26-5-2020,,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,NA,NA,NA,NA,,0.9,hirsutiusculus,E,no,7.6,NA,NA,26-5-2020,other shell in pics,49.02291,-123.10271
tsawwassen_beach,2020-5-26,MA,28,5.3,inland,2020,4,NA,NA,NA,NA,,NA,hirsutiusculus,D,yes,6.4,NA,NA,26-5-2020,,49.02291,-123.10271
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,1,no,no,no,yes ,,6.7,hirsutiusculus,nucella_lamellosa,no,26,15.3,17,27-5-2020,"1, 2, 3 low tideline",49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,1,no,no,no,no,,2.1,hirsutiusculus,littorina_scutulata,no,5.8,3.4,2.9,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,1,no,no,no,no ,,3.3,hirsutiusculus,littorina_scutulata,no,6.9,3.9,2.9,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,2,no,no,no,no,,3.4,hirsutiusculus,nucella_lamellosa,yes,8.5,8.6,5.2,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,2,no,no,yes,no,,4.1,hirsutiusculus,littorina_scutulata,NA,7.8,5.1,3.8,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,2,NA,NA,NA,NA,,NA,? ,nucella_lamellosa,NA,35.1,20.6,25.5,27-5-2020,not sure of species,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,3,no,no,yes,no,,3.4,hirsutiusculus,nucella_lamellosa,no,9.5,5.2,6.3,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,3,NA,NA,NA,NA,,NA,hirsutiusculus,nucella_lamellosa,yes,42.1,26.9,24.4,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,no,,2,hirsutiusculus,littorina_scutulata,no,4.7,3.2,2.3,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,no,,3.1,hirsutiusculus,littorina_scutulata,no,6.3,4.2,2.2,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,no,,4.2,hirsutiusculus,littorina_sitkana,no,6.9,4.4,3.9,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,no,,2.4,hirsutiusculus,littorina_scutulata,no,4.7,NA,NA,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,no,,1.5,hirsutiusculus,littorina_scutulata,no,5.4,4,2.9,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,yes,,1.2,hirsutiusculus,littorina_scutulata,no,6.2,3.8,3.3,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,no,,3.1,hirsutiusculus,nucella_lamellosa,yes,6.3,11.6,10.3,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,yes,no,,2.2,hirsutiusculus,littorina_scutulata,no,5.6,3.3,2.2,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,yes,,1,hirsutiusculus,littorina_scutulata,no,8.5,5.5,3.8,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,yes,,1.1,hirsutiusculus,littorina_scutulata,no,6.2,4.2,3.1,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,no,,NA,hirsutiusculus,littorina_scutulata,NA,5,3.3,2.7,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,no,,2.3,hirsutiusculus,littorina_scutulata,no,6.9,4.4,2.9,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,yes,no,,1.3,hirsutiusculus,littorina_scutulata,no,4.7,3.6,2.5,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,yes,,1.7,hirsutiusculus,littorina_scutulata,no,7.7,4.5,3.2,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,yes,,0.7,hirsutiusculus,littorina_scutulata,NA,5.5,3.8,2.6,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,yes,,1.4,hirsutiusculus,littorina_scutulata,NA,6.6,4.2,3.2,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,no,,0.9,hirsutiusculus,NA,NA,NA,NA,NA,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,no,,1.4,hirsutiusculus,littorina_scutulata,NA,5.8,3.6,3.3,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,yes,,1.2,hirsutiusculus,littorina_scutulata,NA,5.5,3.4,2.9,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,NA,NA,NA,NA,,1.2,hirsutiusculus,littorina_scutulata,NA,5.9,NA,NA,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,no,no,no,yes,,1.1,hirsutiusculus,littorina_scutulata,NA,5.9,3.3,1.9,27-5-2020,,49.30311,-123.12642
stanley_park_wetsuit,2020-5-27,MA,23,3.625,inland,2020,4,NA,NA,NA,no,,NA,NA,NA,NA,NA,NA,NA,27-5-2020,died during extraction,49.30311,-123.12642
crescent_beach,2020-6-4,MA,25,14.6,inland,2020,1,no,no,no,no,,3.5,hirsutiusculus,batillaria,yes,6.2,8.3,2.9,4-6-2020,,49.03889,-122.88243
crescent_beach,2020-6-4,MA,25,14.6,inland,2020,1,no,no,no,no,,4.5,hirsutiusculus,NA,NA,NA,NA,NA,4-6-2020,no shell,49.03889,-122.88243
crescent_beach,2020-6-4,MA,25,14.6,inland,2020,1,no,no,no,yes,,2.8,hirsutiusculus,batillaria,yes,13.4,12.8,NA,4-6-2020,,49.03889,-122.88243
crescent_beach,2020-6-4,MA,25,14.6,inland,2020,1,no,no,no,yes,,1.5,hirsutiusculus,littorina_scutulata,no,5.4,3.7,2.6,4-6-2020,,49.03889,-122.88243
crescent_beach,2020-6-4,MA,25,14.6,inland,2020,1,no,no,no,no,,2.6,hirsutiusculus,batillaria,no,19.3,6.5,6.4,4-6-2020,,49.03889,-122.88243
tower_beach,2020-6-5,MA,4,0.625,inland,2020,4,no,no,no,no,,2,hirsutiusculus,littorina_scutulata,no,9.8,6.5,5.1,5-6-2020,,49.27127,-123.26143
tower_beach,2020-6-5,MA,4,0.625,inland,2020,3,no,no,no,no,,1.9,hirsutiusculus,littorina_scutulata,NA,NA,NA,NA,5-6-2020,,49.27127,-123.26143
tower_beach,2020-6-5,MA,4,0.625,inland,2020,3,no,no,no,no,,1.5,hirsutiusculus,littorina_scutulata,no,7.1,5,3.9,5-6-2020,,49.27127,-123.26143
tower_beach,2020-6-5,MA,4,0.625,inland,2020,3,no,no,no,no,,2.6,hirsutiusculus,littorina_scutulata,no,9.2,6.2,4.7,5-6-2020,,49.27127,-123.26143
tower_beach,2020-6-5,MA,4,0.625,inland,2020,3,NA,NA,NA,NA,,1.2,hirsutiusculus,littorina_scutulata,NA,8.5,5.8,4.7,5-6-2020,,49.27127,-123.26143
porteau_cove,2020-6-7,MA,10,3.875,inland,2020,4,no,no,no,yes,,2.7,hirsutiusculus,littorina_sitkana,no,9.4,6.9,6.1,7-6-2020,,49.5602,-123.23416
porteau_cove,2020-6-7,MA,10,3.875,inland,2020,4,no,no,no,yes,,1.8,hirsutiusculus,littorina_sitkana,no,9.4,6,5.7,7-6-2020,,49.5602,-123.23416
porteau_cove,2020-6-7,MA,10,3.875,inland,2020,4,no,no,no,yes,,1.7,hirsutiusculus,littorina_sitkana,no,9.1,6.1,5.2,7-6-2020,,49.5602,-123.23416
porteau_cove,2020-6-7,MA,10,3.875,inland,2020,4,no,no,no,no,,2.2,hirsutiusculus,littorina_sitkana,no,9.4,7.4,6.6,7-6-2020,,49.5602,-123.23416
porteau_cove,2020-6-7,MA,10,3.875,inland,2020,4,no,no,no,no,,2.5,hirsutiusculus,littorina_sitkana,no,10.8,6.8,5.8,7-6-2020,,49.5602,-123.23416
porteau_cove,2020-6-7,MA,10,3.875,inland,2020,4,no,no,no,no,,1.8,hirsutiusculus,littorina_sitkana,no,8.1,5.6,4.4,7-6-2020,,49.5602,-123.23416
porteau_cove,2020-6-7,MA,10,3.875,inland,2020,4,no,no,no,no,,1.9,hirsutiusculus,littorina_sitkana,no,7.6,6.1,4.7,7-6-2020,,49.5602,-123.23416
porteau_cove,2020-6-7,MA,10,3.875,inland,2020,4,no,no,no,no,,2.1,hirsutiusculus,littorina_sitkana,no,8.5,6.9,NA,7-6-2020,,49.5602,-123.23416
porteau_cove,2020-6-7,MA,10,3.875,inland,2020,4,no,no,no,no,,2.2,hirsutiusculus,littorina_sitkana,no,9,6.2,5.6,7-6-2020,,49.5602,-123.23416
porteau_cove,2020-6-7,MA,10,3.875,inland,2020,4,no,no,no,no,,1.4,hirsutiusculus,littorina_scutalata,no,5.3,3.1,2.5,7-6-2020,,49.5602,-123.23416
porteau_cove,2020-6-7,MA,10,3.875,inland,2020,4,NA,NA,NA,NA,,NA,hirsutiusculus,littorina_scutalata,no,5.3,3.9,3.4,7-6-2020,,49.5602,-123.23416
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,2,no,no,no,no,,2.7,hirsutiusculus,littorina_scutalata,no,6.2,4.4,4.1,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,2,no,no,no,no,,2.1,hirsutiusculus,littorina_scutalata,no,7.1,3.9,4,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,2,yes,no,no,no,,1.9,hirsutiusculus,littorina_scutalata,no,6.2,3.8,3.1,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,3,no,no,no,yes,,2,hirsutiusculus,littorina_scutalata,no,6,3.8,4.2,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,3,no,no,no,no,,2.8,hirsutiusculus,littorina_scutalata,yes,6.6,3.6,4,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,3,no,no,no,no,,4.3,hirsutiusculus,littorina_scutalata,no,6.9,4.5,4.4,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,3,no,no,no,no,,2.8,hirsutiusculus,littorina_scutalata,yes,5.9,3.9,3.4,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,3,no,no,no,yes,,1.1,hirsutiusculus,littorina_scutalata,no,6,4,3.4,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,3,no,no,no,yes,,2,hirsutiusculus,littorina_scutalata,no,6.5,4,3.5,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,3,no,no,no,yes,,1.6,hirsutiusculus,littorina_scutalata,yes,6,3.5,3.4,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,3,no,no,no,yes,,1.5,hirsutiusculus,littorina_scutalata,yes,6.1,3.9,3.6,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,3,no,no,no,no,,2.1,hirsutiusculus,littorina_scutalata,yes,6,3.9,3.9,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,3,no,no,no,yes,,2,hirsutiusculus,littorina_scutalata,no,7,4,4,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,2,NA,NA,NA,NA,,1.2,hirsutiusculus,littorina_scutalata,no,6.7,NA,NA,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,Miranda,14,5.7,inland,2020,2,NA,NA,NA,NA,,2,hirsutiusculus,littorina_scutalata,no,5.8,NA,NA,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,MA,14,5.7,inland,2020,2,no,no,no,no,,2.2,hirsutiusculus,littorina_scutalata,no,5.7,3.8,2.8,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,MA,14,5.7,inland,2020,2,no,no,no,yes,,1.4,hirsutiusculus,littorina_scutalata,no,6.6,3.7,3.4,24-6-2020,,49.3713,-122.88955
thwaytes_landing,2020-6-24,MA,14,5.7,inland,2020,2,no,no,no,yes,,1.2,hirsutiusculus,littorina_scutalata,no,6.7,4,3.1,24-6-2020,,49.3713,-122.88955
bluestone_point,2020-7-6,MA,33,3.125,open,2020,1,no,no,no,no,,2.6,hirsutiusculus,littorina_sitkana,no,9.6,6.4,6.3,6-7-2020,,48.81972,-125.16416
bluestone_point,2020-7-6,MA,33,3.125,open,2020,1,no,no,no,no,,2.2,hirsutiusculus,littorina_scutalata,no,9.3,6,5.3,6-7-2020,,48.81972,-125.16416
bluestone_point,2020-7-6,MA,33,3.125,open,2020,1,no,no,no,no,,1.9,hirsutiusculus,littorina_scutalata,yes,9.7,4.9,3.8,6-7-2020,,48.81972,-125.16416
bluestone_point,2020-7-6,MA,33,3.125,open,2020,1,no,no,no,yes,,1.7,hirsutiusculus,NA,NA,NA,NA,NA,6-7-2020,lost,48.81972,-125.16416
bluestone_point,2020-7-6,MA,33,3.125,open,2020,1,no,no,no,no,,1.2,hirsutiusculus,littorina_scutalata,no,6.3,4.2,3.3,6-7-2020,,48.81972,-125.16416
bluestone_point,2020-7-6,MA,33,3.125,open,2020,2,no,no,no,no,,2.9,hirsutiusculus,littorina_sitkana,no,10.4,7.8,6.7,6-7-2020,,48.81972,-125.16416
bluestone_point,2020-7-6,MA,33,3.125,open,2020,3,no,no,no,no,,5.7,hirsutiusculus,littorina_sitkana,no,15.7,10.1,10.3,6-7-2020,,48.81972,-125.16416
bluestone_point,2020-7-6,MA,33,3.125,open,2020,3,no,no,no,no,,3.1,hirsutiusculus,littorina_scutalata,no,8,5,4.9,6-7-2020,,48.81972,-125.16416
bluestone_point,2020-7-6,MA,33,3.125,open,2020,3,no,no,no,no,,1.8,hirsutiusculus,littorina_scutalata,no,7.8,4.9,4.1,6-7-2020,,48.81972,-125.16416
bluestone_point,2020-7-6,MA,33,3.125,open,2020,4,no,no,yes,no,,2.7,hirsutiusculus,littorina_sitkana,no,14.9,7.8,10.1,6-7-2020,,48.81972,-125.16416
bluestone_point,2020-7-6,MA,33,3.125,open,2020,3,no,no,no,no,,4,hirsutiusculus,littorina_sitkana,no,13.7,9.4,8.4,6-7-2020,,48.81972,-125.16416
bluestone_point,2020-7-6,MA,33,3.125,open,2020,4,NA,NA,NA,NA,,6.5,hirsutiusculus,NA,NA,NA,NA,NA,6-7-2020,lost shell,48.81972,-125.16416
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,1,no,no,no,no,,4.7,hirsutiusculus,picture,no,12.3,7.2,8.1,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,1,no,no,no,no,,4.2,hirsutiusculus,littorina_sitkana,no,9.8,6.9,5.5,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,1,no,no,no,no,,2.6,hirsutiusculus,littorina_scutalata,no,10.3,6,5.1,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,1,no,no,no,no,,2.5,hirsutiusculus,littorina_scutalata,no,7.7,5.1,4.1,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,1,no,no,no,no,,2.1,hirsutiusculus,littorina_scutalata,no,6.4,4.9,4.2,8-7-2020,measured first right right dactly,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,1,no,no,no,no,,2,hirsutiusculus,picture,no,8.4,4.5,5.7,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,1,no,no,no,no,,1.9,hirsutiusculus,littorina_scutalata,no,6.3,4.2,3.4,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,1,no,no,no,yes,,1.8,hirsutiusculus,littorina_scutalata,no,9.3,5.5,4.5,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,1,no,no,no,no,,1.9,hirsutiusculus,littorina_scutalata,no,5.5,5.2,4.7,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,3,no,no,yes,no,,3.8,hirsutiusculus,NA,NA,NA,NA,NA,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,4,no,no,no,no,,2,samuelis,olivella_baetica,no,12.6,5.9,6.1,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,3,no,no,no,no,,3.5,hirsutiusculus,littorina_scutalata,no,11.6,7,5.8,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,1,no,no,no,yes,,1.4,hirsutiusculus,littorina_scutalata,yes,6.4,4.5,3.5,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,1,no,no,no,no,,1.6,hirsutiusculus,littorina_scutalata,NA,NA,NA,NA,8-7-2020,lost shell,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,1,no,no,no,yes,,1.4,hirsutiusculus,littorina_scutalata,no,6.5,4.2,3.5,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,1,no,no,no,no,,1.8,hirsutiusculus,littorina_scutalata,no,6.9,4.2,3.4,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,1,no,no,no,no,,1.2,hirsutiusculus,littorina_scutalata,no,5.8,3.9,3.1,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,2,no,no,no,no,,1.2,hirsutiusculus,littorina_scutalata,no,6.2,4.2,3.6,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,2,no,no,no,no,,1.5,hirsutiusculus,littorina_scutalata,no,6.1,4.4,3.9,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,2,no,no,no,no,,1.4,hirsutiusculus,littorina_scutalata,no,6.8,4.1,3.1,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,2,no,no,no,yes,,1.9,hirsutiusculus,littorina_scutalata,no,7.8,4.8,3.9,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,2,no,no,no,no,,1.5,hirsutiusculus,littorina_scutalata,no,6.1,3.8,3.5,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,2,no,no,no,yes,,1.7,hirsutiusculus,littorina_scutalata,no,8,5.1,4.1,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,2,no,no,no,no,,1,hirsutiusculus,littorina_scutalata,no,5.5,3.4,2.9,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,3,yes,no,no,no,,2.1,hirsutiusculus,littorina_scutalata,no,8.9,5.7,5,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,3,no,no,no,yes,,1.6,hirsutiusculus,littorina_scutalata,yes,9.5,5.4,5,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,3,no,no,no,yes,,1.9,hirsutiusculus,NA,NA,8.4,5,4.4,8-7-2020,,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,3,no,no,no,no,,0.8,hirsutiusculus,NA,yes,5,2.7,2.3,8-7-2020,too broken to tell,48.81444,-125.17222
nudibranch_point,2020-7-8,MA,33,4.125,open,2020,3,no,no,no,no,,2.1,hirsutiusculus,littorina_scutalata,no,8.5,5.2,1.5,8-7-2020,,48.81444,-125.17222
