site ,region,monitoring_start,researcher,search ,rhizo,liriopsis,gill_isopod,ovigerous,colonial_rhizo,2nd_dactyl,spp,shell_type,broken,shell_length,shell_width,shell_opening,date_my_format,date,note,lat,long
lamborghini_cove,lower_mainland,,MA,4,no,no,no,yes,,2.1,hirsutiusculus,nassarius,no,13.3,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,MA,4,no,no,no,no,,2.1,hirsutiusculus,littorina_scutalata,no,7.3,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,MA,4,no,no,no,yes,,2.7,hirsutiusculus,nassarius,yes,12,,,6-2-2021,2021-2-6,,49.30126,-122.87349
strathcona,lower_mainland,,MA,5,no,no,no,no,,3.9,hirsutiusculus,littorina_scutalata,no,7.1,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,5,no,no,no,no,,3.1,hirsutiusculus,nassarius,yes,13,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,5,yes,no,no,no,,4.2,hirsutiusculus,caliostoma_ligatum,no,3.6,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,5,no,no,yes,no,,5,hirsutiusculus,littorina_scutalata,no,9,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,5,no,no,no,no,,3.1,hirsutiusculus,lacuna_vincta,yes,NA,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,5,no,no,no,no,,2.7,hirsutiusculus,NA,NA,NA,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,5,no,no,no,no,,2.3,hirsutiusculus,NA,NA,NA,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,5,no,no,no,no,,2.2,hirsutiusculus,littorina_scutalata,no,4.5,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,6,no,no,no,no,,3.1,hirsutiusculus,littorina_scutalata,no,NA,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,6,no,no,no,yes,,3.2,hirsutiusculus,lacuna_vincta,NA,NA,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,6,yes,no,no,no,,3.6,hirsutiusculus,lacuna_vincta,yes,8.6,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,7,yes,no,no,no,,4.4,hirsutiusculus,nassarius,no,13.8,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,7,no,no,no,no,,3.6,hirsutiusculus,littorina_scutalata,no,6.2,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,6,no,no,no,no,,4.2,hirsutiusculus,littorina_scutalata,yes,7.2,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,6,yes,no,no,no,,2.6,hirsutiusculus,nassarius,no,15.1,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,8,no,no,no,yes,,2.5,hirsutiusculus,nassarius,no,13.5,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,MA,8,yes,no,no,no,,2.7,hirsutiusculus,nassarius,no,9.1,,,7-2-2021,2021-2-7,,49.31846,-122.94357
acadia,lower_mainland,,MA,4,no,no,no,yes,,2.1,hirsutiusculus,littorina_scutalata,NA,NA,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,MA,4,no,no,no,yes,,2.1,hirsutiusculus,littorina_scutalata,NA,NA,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,MA,4,no,no,no,yes,,2.5,hirsutiusculus,littorina_scutalata,NA,8.3,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,MA,4,no,no,no,yes,,2.9,hirsutiusculus,littorina_scutalata,NA,7.8,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,MA,4,no,no,no,no,,3.3,hirsutiusculus,littorina_scutalata,NA,8.2,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,MA,4,no,no,no,yes,,2.1,hirsutiusculus,littorina_scutalata,NA,NA,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,MA,4,no,no,no,yes,,2.3,hirsutiusculus,littorina_scutalata,no,8.3,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,MA,4,no,no,no,yes,,2.2,hirsutiusculus,littorina_scutalata,no,NA,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,MA,4,no,no,no,yes,,2.1,hirsutiusculus,littorina_scutalata,no,7.4,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,MA,4,no,no,no,yes,,2.2,hirsutiusculus,littorina_scutalata,no,7.9,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,MA,4,no,no,no,yes,,2.3,hirsutiusculus,littorina_scutalata,no,7.6,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,MA,4,no,no,no,yes,,2.1,hirsutiusculus,littorina_scutalata,no,7.1,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,MA,4,no,no,no,yes,,2.3,hirsutiusculus,littorina_scutalata,NA,NA,,,22-2-2021,2021-2-22,,49.27991,-123.24201
belcarra,lower_mainland,,MA,1,no,no,no,no,,5.2,hirsutiusculus,nassarius,yes,10,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,5.4,hirsutiusculus,nassarius,yes,10.2,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,4.2,hirsutiusculus,nassarius,yes,3.3,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,6.5,hirsutiusculus,littorina_sitkana,no,9.9,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,5.1,hirsutiusculus,nassarius,no,13.7,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,5.1,hirsutiusculus,nassarius,yes,7.4,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,2,hirsutiusculus,nassarius,no,11.6,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,4.4,hirsutiusculus,nassarius,yes,9.7,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,3.8,hirsutiusculus,littorina_scutalata,no,7.4,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,4.6,hirsutiusculus,littorina_sitkana,yes,6.5,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,5,hirsutiusculus,nassarius,yes,8.7,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,yes,no,no,no,,2.7,hirsutiusculus,nassarius,yes,9.4,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,5.2,hirsutiusculus,nassarius,yes,11.1,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,yes,no,no,no,,3.6,hirsutiusculus,littorina_scutalata,yes,5.1,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,yes,no,no,no,,3.4,hirsutiusculus,nassarius,yes,8.5,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,yes,no,no,no,,2.2,hirsutiusculus,littorina_scutalata,no,5.6,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,4,hirsutiusculus,littorina_scutalata,yes,7.1,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,3.1,hirsutiusculus,littorina_scutalata,no,6.1,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,yes,,2.9,hirsutiusculus,littorina_scutalata,no,6.7,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,yes,no,no,no,,3,hirsutiusculus,nassarius,NA,12,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,3.2,hirsutiusculus,NA,NA,NA,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,2.9,hirsutiusculus,littorina_sitkana,no,4,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,2.2,hirsutiusculus,littorina_scutalata,yes,4.8,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,no,,3,hirsutiusculus,littorina_scutalata,yes,NA,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,yes,,2.3,hirsutiusculus,nassarius,no,11.1,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,1,no,no,no,yes,,NA,hirsutiusculus,nassarius,no,14,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,2,no,no,no,yes,,2.4,hirsutiusculus,nassarius,no,12.6,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,2,no,no,no,yes,,2.8,hirsutiusculus,nassarius,no,15.6,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,2,yes,no,no,no,,2.7,hirsutiusculus,nassarius,no,12,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,2,no,no,no,yes,,2.4,hirsutiusculus,nassarius,no,9.5,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,2,yes,no,no,no,,2.6,hirsutiusculus,nassarius,no,13.9,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,2,no,no,no,yes,,2.3,hirsutiusculus,nassarius,no,13,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,2,no,no,no,yes,,2.4,hirsutiusculus,nassarius,no,13.3,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,MA,2,no,no,no,yes,,2.2,hirsutiusculus,nassarius,no,13.2,,,24-2-2021,2021-2-24,,49.31028,-122.92775
lamborghini_cove,lower_mainland,,LC,1,no,no,no,yes,,2.9,hirsutiusculus,nassarius,yes,11.5,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,LC,1,no,no,no,yes,,3.3,hirsutiusculus,nassarius,no,NA,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,LC,1,no,no,no,yes,,2.2,hirsutiusculus,nassarius,no,11.7,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,LC,1,no,no,no,yes,,2.1,hirsutiusculus,nassarius,no,NA,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,LC,1,no,no,no,yes,,2.7,hirsutiusculus,nassarius,no,15.4,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,LC,1,no,no,no,yes,,2.9,hirsutiusculus,nassarius,no,13.8,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,LC,1,no,no,no,yes,,2.4,hirsutiusculus,nassarius,no,11.9,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,LC,1,no,no,no,yes,,2.7,hirsutiusculus,nassarius,no,12.1,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,LC,2,no,no,no,yes,,2.8,hirsutiusculus,nassarius,no,14.6,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,LC,2,no,no,no,yes,,2.1,hirsutiusculus,nassarius,no,NA,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,LC,2,no,no,no,yes,,2.2,hirsutiusculus,nassarius,no,13.7,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,LC,3,no,no,no,no,,2.3,hirsutiusculus,nassarius,no,15.1,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,LC,3,no,no,no,no,,2.9,hirsutiusculus,nassarius,no,12.9,,,6-2-2021,2021-2-6,,49.30126,-122.87349
lamborghini_cove,lower_mainland,,LC,4,no,no,no,yes,,2.5,hirsutiusculus,nassarius,no,12.7,,,6-2-2021,2021-2-6,,49.30126,-122.87349
kits_point,lower_mainland,,MA,NA,no,no,no,no,,4.3,hirsutiusculus,littorina_scutalata,no,7,,,9-2-2021,2021-2-9,,49.27807,-123.1511
kits_point,lower_mainland,,MA,NA,no,no,no,yes,,5,hirsutiusculus,nucellla_lamellosa,no,22.9,,,9-2-2021,2021-2-9,,49.27807,-123.1511
kits_point,lower_mainland,,MA,NA,no,no,no,yes,,4.5,hirsutiusculus,nucellla_lamellosa,no,22.1,,,9-2-2021,2021-2-9,,49.27807,-123.1511
strathcona,lower_mainland,,LC,1,no,no,no,no,,6.1,hirsutiusculus,nassarius,no,15.7,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,LC,1,no,no,no,no,,5.9,hirsutiusculus,nassarius,yes,6.8,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,LC,1,no,no,no,no,,4.2,hirsutiusculus,nassarius,no,14.1,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,LC,1,no,no,no,no,,3.1,hirsutiusculus,lacuna_vincta,no,5.8,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,LC,1,no,no,no,no,,3.1,hirsutiusculus,littorina_scutalata,no,6.5,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,LC,1,NA,NA,NA,NA,NA,NA,hirsutiusculus,littorina_scutalata,no,5.1,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,LC,1,no,no,no,no,,1.9,hirsutiusculus,nassarius,yes,11.5,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,LC,1,no,no,no,yes,,2,hirsutiusculus,littorina_scutalata,no,6.1,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,LC,1,NA,NA,NA,NA,NA,NA,hirsutiusculus,littorina_scutalata,no,7.9,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,LC,2,no,no,no,no,,6.3,hirsutiusculus,littorina_scutalata,no,10.1,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,LC,2,no,no,no,yes,,5.5,hirsutiusculus,littorina_scutalata,no,8.4,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,LC,3,yes,no,no,no,,4.2,hirsutiusculus,nassarius,no,11.4,,,7-2-2021,2021-2-7,,49.31846,-122.94357
strathcona,lower_mainland,,LC,4,no,no,no,yes,,2.9,hirsutiusculus,NA,no,NA,,,7-2-2021,2021-2-7,,49.31846,-122.94357
acadia,lower_mainland,,LC,1,no,no,no,no,,2.9,hirsutiusculus,littorina_scutalata,no,8.3,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,LC,1,no,no,no,yes,,2.4,hirsutiusculus,littorina_scutalata,no,6.9,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,LC,2,no,no,no,no,,2.9,hirsutiusculus,littorina_scutalata,no,6,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,LC,3,no,no,no,yes,,2.9,hirsutiusculus,littorina_scutalata,no,8.6,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,LC,3,no,no,no,yes,,1.6,hirsutiusculus,littorina_scutalata,no,8.1,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,LC,3,no,no,no,yes,,2.1,hirsutiusculus,littorina_scutalata,no,9.1,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,LC,4,no,no,no,yes,,1.9,hirsutiusculus,littorina_scutalata,no,9.6,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,LC,4,no,no,no,yes,,2.4,hirsutiusculus,littorina_scutalata,no,9.1,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,LC,4,no,no,no,yes,,2.2,hirsutiusculus,littorina_scutalata,no,7.9,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,LC,4,no,no,no,yes,,2.4,hirsutiusculus,littorina_scutalata,yes,8.6,,,22-2-2021,2021-2-22,,49.27991,-123.24201
acadia,lower_mainland,,LC,5,no,no,no,yes,,2.1,hirsutiusculus,littorina_scutalata,no,7.1,,,22-2-2021,2021-2-22,,49.27991,-123.24201
belcarra,lower_mainland,,LC,2,no,no,no,no,,5.5,hirsutiusculus,nassarius,yes,8.9,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,yes,no,no,no,,4,hirsutiusculus,littorina_scutalata,yes,8.8,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,no,,4.6,hirsutiusculus,nassarius,yes,10.9,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,no,,6.3,hirsutiusculus,NA,NA,NA,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,no,,3.9,hirsutiusculus,nassarius,yes,8.5,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,yes,,3.1,hirsutiusculus,nassarius,no,11.2,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,no,,2.9,hirsutiusculus,littorina_scutalata,yes,4.3,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,no,,3.8,hirsutiusculus,nassarius,yes,6.1,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,yes,,2.5,hirsutiusculus,nassarius,yes,5.8,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,yes,,2.2,hirsutiusculus,nassarius,yes,7.9,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,no,,2.6,hirsutiusculus,littorina_scutalata,no,5.8,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,no,,2.2,hirsutiusculus,littorina_scutalata,yes,5.5,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,yes,,2.9,hirsutiusculus,littorina_scutalata,no,6.1,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,no,,2.6,hirsutiusculus,nassarius,no,11.3,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,no,,2.1,hirsutiusculus,nassarius,no,13.9,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,no,,2.1,hirsutiusculus,nassarius,yes,NA,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,yes,,1.9,hirsutiusculus,nassarius,no,10,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,yes,,2.3,hirsutiusculus,nassarius,no,11.7,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,yes,,1.3,hirsutiusculus,littorina_scutalata,no,5.1,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,no,,0.9,hirsutiusculus,littorina_scutalata,no,4.5,,,24-2-2021,2021-2-24,,49.31028,-122.92775
belcarra,lower_mainland,,LC,2,no,no,no,no,,2.1,hirsutiusculus,nassarius,no,8.1,,,24-2-2021,2021-2-24,right dactyl,49.31028,-122.92775
belcarra,lower_mainland,,LC,1,no,no,no,no,,2.2,hirsutiusculus,nassarius,no,NA,,,24-2-2021,2021-2-24,,49.31028,-122.92775
kits_point,lower_mainland,,MA,1,no,no,no,yes,no,2.3,hirsutiusculus,littorina_scutulata,no,7.5,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,2,no,no,no,yes,no,2.1,hirsutiusculus,littorina_scutulata,no,8,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,3,no,no,no,no,no,5.7,hirsutiusculus,littorina_scutulata,no,9,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,3,no,no,no,no,no,4.9,hirsutiusculus,nucella_lamellosa,yes,8.8,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,3,no,no,no,no,no,3.1,hirsutiusculus,littorina_scutulata,no,6.2,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,4,no,no,no,no,no,4.8,hirsutiusculus,nucella_lamellosa,no,5.1,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,4,no,no,no,no,no,5.8,hirsutiusculus,nucella_lamellosa,yes,7,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,4,no,no,no,no,no,4.7,hirsutiusculus,nucella_lamellosa,yes,25.9,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,5,no,no,no,no,no,4.9,hirsutiusculus,littorina_scutulata,no,9.1,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,5,no,no,no,no,no,5.6,hirsutiusculus,littorina_scutulata,no,9.3,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,6,no,no,no,no,no,5.1,hirsutiusculus,littorina_scutulata,no,8.9,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,6,no,no,no,no,no,3.7,hirsutiusculus,littorina_scutulata,no,7,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,6,no,no,no,yes,no,2.3,hirsutiusculus,littorina_scutulata,no,6,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,7,no,no,no,yes,no,2.7,hirsutiusculus,littorina_scutulata,no,8.5,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,6,no,no,no,no,no,2.5,hirsutiusculus,littorina_scutulata,no,6.9,NA,NA,3-5-2021,2021-5-3,,,
kits_point,lower_mainland,,MA,6,no,no,no,yes,no,5.9,hirsutiusculus,nucella_lamellosa,NA,NA,NA,NA,3-5-2021,2021-5-3,,,
lamborghini_cove,lower_mainland,,MA,1,no,no,no,yes,no,2.8,hirsutiusculus,nassarius_mendicus,no,14,NA,NA,11-5-2021,2021-5-11,,,
lamborghini_cove,lower_mainland,,MA,1,no,no,no,no,no,4,hirsutiusculus,nassarius_mendicus,yes,9,NA,NA,11-5-2021,2021-5-11,,,
lamborghini_cove,lower_mainland,,MA,1,no,no,no,yes,no,2.1,hirsutiusculus,nassarius_mendicus,no,12.5,NA,NA,11-5-2021,2021-5-11,,,
lamborghini_cove,lower_mainland,,MA,1,no,no,no,yes,no,2.4,hirsutiusculus,nassarius_mendicus,no,12.9,NA,NA,11-5-2021,2021-5-11,,,
lamborghini_cove,lower_mainland,,MA,1,no,no,no,yes,no,2,hirsutiusculus,nassarius_mendicus,no,13.6,NA,NA,11-5-2021,2021-5-11,,,
lamborghini_cove,lower_mainland,,MA,1,no,no,no,yes,no,2.5,hirsutiusculus,nassarius_mendicus,no,12.5,NA,NA,11-5-2021,2021-5-11,,,
lamborghini_cove,lower_mainland,,MA,1,no,no,no,no,no,2.9,hirsutiusculus,nassarius_mendicus,no,12.6,NA,NA,11-5-2021,2021-5-11,,,
lamborghini_cove,lower_mainland,,MA,1,no,no,no,yes,no,2.3,hirsutiusculus,nassarius_mendicus,no,15.7,NA,NA,11-5-2021,2021-5-11,,,
lamborghini_cove,lower_mainland,,MA,1,no,no,no,no,no,2,hirsutiusculus,nassarius_mendicus,no,15.1,NA,NA,11-5-2021,2021-5-11,,,
lamborghini_cove,lower_mainland,,MA,1,no,no,no,yes,no,2.2,hirsutiusculus,nassarius_mendicus,no,13,NA,NA,11-5-2021,2021-5-11,,,
lamborghini_cove,lower_mainland,,MA,1,no,no,no,yes,no,2.1,hirsutiusculus,nassarius_mendicus,no,12.3,NA,NA,11-5-2021,2021-5-11,,,
lamborghini_cove,lower_mainland,,MA,1,no,no,no,no,no,2,hirsutiusculus,nassarius_mendicus,no,NA,NA,NA,11-5-2021,2021-5-11,,,
lamborghini_cove,lower_mainland,,MA,1,no,no,no,yes,no,2.5,hirsutiusculus,nassarius_mendicus,yes,12.7,NA,NA,11-5-2021,2021-5-11,,,
lamborghini_cove,lower_mainland,,MA,1,no,no,no,yes,no,2.5,hirsutiusculus,nassarius_mendicus,no,14.3,NA,NA,11-5-2021,2021-5-11,,,
